1 2 3 4 5 6 7 8
version_number compiler build MESA_SDK_version math_backend date burn_min1 burn_min2
"12778" "gfortran" "9.2.0" "x86_64-linux-20.3.2" "CRMATH" "20260325" 5.0000000000000000E+001 1.0000000000000000E+003

1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57
363 9.5517214002349615E+008 9.9999625040116313E-001 -1.5195605030378154E+000 -1.4344240785924605E+000 4.0989513317630895E+000 7.3686391660306683E+000 5.4956567719043745E+000 2.2005677767904029E+001 6.9999999999999996E-001 2.9797635251138621E-005 2.7997020236474884E-001 4.1193902129486445E-003 1.2067031330276047E-003 1.1203876416666529E-002 2.5129237964844936E-003 9.5710644087274618E-004 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 4.8719509897388839E+001 8.5000496627254163E-001 6.0870550998865722E+000 0.0000000000000000E+000 7.0615212089011720E+001 2.1113530684530140E+010 3.3079495283634924E+011 -9.8999999999999986E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.5613658837037074E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000
364 9.8769544333351719E+008 9.9999625040116313E-001 -1.5423005001541172E+000 -1.4366346538004622E+000 4.0943716200880145E+000 7.3599880147696961E+000 5.4985922414934159E+000 2.2009828710263772E+001 6.9999999999999996E-001 2.9797635251138621E-005 2.7997020236474884E-001 4.1193902129486445E-003 1.2067031330276047E-003 1.1203876416666529E-002 2.5129237964844936E-003 9.5710644087274618E-004 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 4.9907149481672619E+001 8.5000496627254163E-001 6.0546226309205764E+000 0.0000000000000000E+000 7.0078113966724572E+001 2.2362040828572403E+010 3.4857711546599542E+011 -9.8999999999999986E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.6262434011772164E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000
365 1.0267234073055423E+009 9.9999625040116313E-001 -1.5684841320857899E+000 -1.4391320830274688E+000 4.0890744267186001E+000 7.3500072998517636E+000 5.5018803145690738E+000 2.2014477832858223E+001 6.9999999999999996E-001 2.9797635251138621E-005 2.7997020236474884E-001 4.1193902129486445E-003 1.2067031330276047E-003 1.1203876416666529E-002 2.5129237964844936E-003 9.5710644087274618E-004 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 5.1306086803422637E+001 8.5000496627254163E-001 6.0174189723051024E+000 0.0000000000000000E+000 6.9476232712723188E+001 2.3888698939742191E+010 3.7023928933289215E+011 -9.8999999999999986E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.7029647724276735E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000
366 1.0735569640719726E+009 9.9999625040116313E-001 -1.5985257804681767E+000 -1.4419199188414826E+000 4.0829579325300100E+000 7.3385569739907854E+000 5.5055275214942849E+000 2.2019634176173309E+001 6.9999999999999996E-001 2.9797635251138621E-005 2.7997020236474884E-001 4.1193902129486445E-003 1.2067031330276047E-003 1.1203876416666529E-002 2.5129237964844936E-003 9.5710644087274618E-004 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 5.2949773081215170E+001 8.5000496627254163E-001 5.9750062396204742E+000 0.0000000000000000E+000 6.8810467340690394E+001 2.5764515584971249E+010 3.9675659279174170E+011 -9.8999999999999986E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.7935025298570517E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000
367 1.1297572321916888E+009 9.9999625040116313E-001 -1.6327129459675851E+000 -1.4450031038998585E+000 4.0759527336843453E+000 7.3254989678277731E+000 5.5095321256629193E+000 2.2025295234962019E+001 6.9999999999999996E-001 2.9797635251138621E-005 2.7997020236474884E-001 4.1193902129486445E-003 1.2067031330276047E-003 1.1203876416666529E-002 2.5129237964844936E-003 9.5710644087274618E-004 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 5.4876473212415050E+001 8.5000496627254163E-001 5.9269696178060789E+000 0.0000000000000000E+000 6.8081596273459624E+001 2.8073226650963310E+010 4.2925100192816675E+011 -9.8999999999999986E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.9001139598012355E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000
368 1.1783174377112193E+009 9.9999625036507600E-001 -1.6609163058542828E+000 -1.4474867931979580E+000 4.0701437383617218E+000 7.3146967729176371E+000 5.5127283144918602E+000 2.2029813406369534E+001 6.9999999999999996E-001 2.9797635251138621E-005 2.7997020236474884E-001 4.1193902129486445E-003 1.2067031330276047E-003 1.1203876416666529E-002 2.5129237964844936E-003 9.5710644087274618E-004 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 5.6513664115843433E+001 8.5000496627254163E-001 5.8874801495759055E+000 0.0000000000000000E+000 6.7500065760193678E+001 3.0128629800500591E+010 4.5805188783941528E+011 -9.8999999999999986E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.9911215279174215E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -7.4314183582807838E-019
369 1.2245346943183391E+009 9.9999625027608685E-001 -1.6867046307581817E+000 -1.4497011476693142E+000 4.0648038343714248E+000 7.3048007974926170E+000 5.5155658818548519E+000 2.2033824306924853E+001 6.9999999999999996E-001 2.9797635251138618E-005 2.7997020236474884E-001 4.1193902129486445E-003 1.2067031330276047E-003 1.1203876416666529E-002 2.5129237964844936E-003 9.5710644087274629E-004 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 5.8048856563182760E+001 8.5000496627254141E-001 5.8514954448587888E+000 0.0000000000000000E+000 6.6985787013004199E+001 3.2135277935125786E+010 4.8607468373493188E+011 -9.8999999999999986E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -3.0767577024450250E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -1.9254543478906833E-018
370 1.2799954022468824E+009 9.9999625011778348E-001 -1.7162260124733983E+000 -1.4521783587890955E+000 4.0586620945025116E+000 7.2934184333853356E+000 5.5187269165529997E+000 2.2038292067680210E+001 6.9999999999999996E-001 2.9797635251138618E-005 2.7997020236474884E-001 4.1193902129486445E-003 1.2067031330276047E-003 1.1203876416666529E-002 2.5129237964844936E-003 9.5710644087274629E-004 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 5.9857415360662742E+001 8.5000496627254141E-001 5.8103231143128191E+000 0.0000000000000000E+000 6.6415102554990440E+001 3.4592396732937302E+010 5.2026472867375195E+011 -9.8999999999999986E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -3.1779911883913194E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -2.8543328717015236E-018
371 1.3465482517611346E+009 9.9999624986769076E-001 -1.7497927275383449E+000 -1.4549300368845615E+000 4.0516462547840071E+000 7.2804008474030404E+000 5.5222146040148035E+000 2.2043221318740752E+001 6.9999999999999996E-001 2.9797635251138621E-005 2.7997020236474884E-001 4.1193902129486445E-003 1.2067031330276047E-003 1.1203876416666529E-002 2.5129237964844936E-003 9.5710644087274618E-004 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 6.1983659704868160E+001 8.5000496627254163E-001 5.7635053981628328E+000 0.0000000000000000E+000 6.5786886122429436E+001 3.7609628716773888E+010 5.6207089696124329E+011 -9.8999999999999986E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -3.2974993143027524E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -3.7578064636635561E-018
372 1.4041839072250466E+009 9.9999624960250089E-001 -1.7776311309288062E+000 -1.4571509574760018E+000 4.0457971142321121E+000 7.2695711121024322E+000 5.5250168990201214E+000 2.2047181751665349E+001 6.9999999999999996E-001 2.9797635251138621E-005 2.7997020236474884E-001 4.1193902129486445E-003 1.2067031330276047E-003 1.1203876416666529E-002 2.5129237964844936E-003 9.5710644087274618E-004 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 6.3800911157355976E+001 8.5000496627254163E-001 5.7247661906341216E+000 0.0000000000000000E+000 6.5284179419717788E+001 4.0304948431615463E+010 5.9927961098872241E+011 -9.8999999999999986E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -3.4000859395246912E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -4.6011456815062272E-018
373 1.4590152946110120E+009 9.9999624931896980E-001 -1.8030813953578027E+000 -1.4591361819938928E+000 4.0404271603838087E+000 7.2596310332649736E+000 5.5275126797191714E+000 2.2050708877930127E+001 6.9999999999999996E-001 2.9797635251138618E-005 2.7997020236474884E-001 4.1193902129486445E-003 1.2067031330276047E-003 1.1203876416666529E-002 2.5129237964844936E-003 9.5710644087274629E-004 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 6.5508558484030232E+001 8.5000496627254141E-001 5.6893711836315912E+000 0.0000000000000000E+000 6.4838075076981340E+001 4.2933259212426216E+010 6.3544763319696838E+011 -9.8999999999999986E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -3.4968602272613274E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -5.1709628393519056E-018
374 1.5248129594741702E+009 9.9999624895043715E-001 -1.8322788158367953E+000 -1.4613674522854334E+000 4.0342434404098313E+000 7.2481753171997783E+000 5.5303021142050790E+000 2.2054650932963643E+001 6.9999999999999996E-001 2.9797635251138614E-005 2.7997020236474884E-001 4.1193902129486445E-003 1.2067031330276047E-003 1.1203876416666529E-002 2.5129237964844936E-003 9.5710644087274629E-004 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 6.7525014172810430E+001 8.5000496627254163E-001 5.6487643683781572E+000 0.0000000000000000E+000 6.4340318673972675E+001 4.6155403177842018E+010 6.7963727007814844E+011 -9.8999999999999986E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -3.6116171763308111E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -5.6009993294508199E-018
375 1.6037701573099599E+009 9.9999624847676194E-001 -1.8656711325863731E+000 -1.4638470874826479E+000 4.0271351788210437E+000 7.2350436657123893E+000 5.5333894155246997E+000 2.2059013738666955E+001 6.9999999999999996E-001 2.9797635251138614E-005 2.7997020236474884E-001 4.1193902129486445E-003 1.2067031330276047E-003 1.1203876416666529E-002 2.5129237964844936E-003 9.5710644087274629E-004 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 6.9901839153742912E+001 8.5000496627254163E-001 5.6082909128811709E+000 0.0000000000000000E+000 6.3791638160227464E+001 5.0129630156862579E+010 7.3395511813246619E+011 -9.8999999999999986E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -3.7476261763488194E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -5.9991397793256139E-018
376 1.6718898455652456E+009 9.9999624804446940E-001 -1.8933571947559509E+000 -1.4658465658775299E+000 4.0212134024760902E+000 7.2241341938902535E+000 5.5358684492625239E+000 2.2062516711025424E+001 6.9999999999999996E-001 2.9797635251138618E-005 2.7997020236474884E-001 4.1193902129486445E-003 1.2067031330276047E-003 1.1203876416666529E-002 2.5129237964844936E-003 9.5710644087274629E-004 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 7.1931207122850552E+001 8.5000496627254141E-001 5.5699575196303153E+000 0.0000000000000000E+000 6.3352613759124701E+001 5.3675987206075409E+010 7.8226800043713123E+011 -9.8999999999999986E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -3.8644403999330419E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -6.3460732699905851E-018
377 1.7364966906591051E+009 9.9999624762082762E-001 -1.9186784233144547E+000 -1.4676347132013818E+000 4.0157771689983903E+000 7.2141351109069296E+000 5.5380750274143145E+000 2.2065634530328538E+001 6.9999999999999996E-001 2.9797635251138621E-005 2.7997020236474884E-001 4.1193902129486445E-003 1.2067031330276047E-003 1.1203876416666529E-002 2.5129237964844936E-003 9.5710644087274629E-004 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 7.3835926461190923E+001 8.5000496627254163E-001 5.5349381686925536E+000 0.0000000000000000E+000 6.2962551126917013E+001 5.7133314041024147E+010 8.2923341396665637E+011 -9.8999999999999986E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -3.9747258599043738E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -6.5572292362284993E-018
378 1.8140249047717359E+009 9.9999624710161417E-001 -1.9478814960481101E+000 -1.4696467705464358E+000 4.0094824294875036E+000 7.2025972111231313E+000 5.5405459161424941E+000 2.2069125599608018E+001 6.9999999999999996E-001 2.9797635251138621E-005 2.7997020236474884E-001 4.1193902129486445E-003 1.2067031330276047E-003 1.1203876416666529E-002 2.5129237964844936E-003 9.5710644087274629E-004 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 7.6088464523102061E+001 8.5000496627254163E-001 5.4946585744528509E+000 0.0000000000000000E+000 6.2526516044273606E+001 6.1390977124233971E+010 8.8691064235435315E+011 -9.8999999999999986E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -4.1060453359001698E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -6.6970909406116153E-018
379 1.9070587617068930E+009 9.9999624646868768E-001 -1.9814112371112527E+000 -1.4718866004366720E+000 4.0022199091668362E+000 7.1893569900287799E+000 5.5432853833156575E+000 2.2072995800661172E+001 6.9999999999999996E-001 2.9797635251138621E-005 2.7997020236474884E-001 4.1193902129486445E-003 1.2067031330276047E-003 1.1203876416666529E-002 2.5129237964844936E-003 9.5710644087274629E-004 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 7.8747273173725546E+001 8.5000496627254163E-001 5.4485963758899798E+000 0.0000000000000000E+000 6.2044670988338183E+001 6.6661351791520988E+010 9.5809727944262195E+011 -9.8999999999999986E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -4.2624880719436851E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -6.8031848014147609E-018
380 1.9870151010774045E+009 9.9999624592001468E-001 -2.0091735228636387E+000 -1.4736903937120598E+000 3.9961812343664334E+000 7.1783876977275627E+000 5.5454804014373611E+000 2.2076096572764612E+001 6.9999999999999996E-001 2.9797635251138618E-005 2.7997020236474884E-001 4.1193902129486445E-003 1.2067031330276047E-003 1.1203876416666529E-002 2.5129237964844936E-003 9.5710644087274629E-004 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 8.1011753463286709E+001 8.5000496627254141E-001 5.4105555494315158E+000 0.0000000000000000E+000 6.1659329264800711E+001 7.1357593426951324E+010 1.0213436485444521E+012 -9.8999999999999986E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -4.3971365564306382E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -6.8621590013211097E-018
381 2.0626616301441715E+009 9.9999624540054222E-001 -2.0345586532458393E+000 -1.4753035024600487E+000 3.9906415061448777E+000 7.1683520172139126E+000 5.5474317833173306E+000 2.2078853007114834E+001 6.9999999999999996E-001 2.9797635251138618E-005 2.7997020236474884E-001 4.1193902129486445E-003 1.2067031330276047E-003 1.1203876416666529E-002 2.5129237964844936E-003 9.5710644087274640E-004 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 8.3133705711195617E+001 8.5000496627254141E-001 5.3758416836973133E+000 0.0000000000000000E+000 6.1316750767324265E+001 7.5934376883139755E+010 1.0828218797470376E+012 -9.8999999999999986E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -4.5246960099694347E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -6.8671025533823906E-018
382 2.1375430199500678E+009 9.9999624488823491E-001 -2.0589255736119649E+000 -1.4768128456241920E+000 3.9853044476354182E+000 7.1587317687635528E+000 5.5492528129094643E+000 2.2081425120199928E+001 6.9999999999999996E-001 2.9797635251138621E-005 2.7997020236474884E-001 4.1193902129486445E-003 1.2067031330276047E-003 1.1203876416666529E-002 2.5129237964844936E-003 9.5710644087274629E-004 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 8.5213977257190507E+001 8.5000496627254163E-001 5.3426405585849572E+000 0.0000000000000000E+000 6.0997932985282887E+001 8.0596224248795166E+010 1.1453123473794285E+012 -9.8999999999999986E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -4.6512549774520178E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -6.8415834790242396E-018
